매출일,영업소,영업담당,기간,전표번호,상품코드,상품명,대분류,중분류,소분류,거래처코드,거래처명,매출수량,매출금액,매출이익,단가
2025-11-02,대구,정민호,30,281000,129787,N볶음냄비28cm,냄비,N볶음냄비,28cm,3022,전상기획,5,308000,46200,61600
2025-12-25,대구,김민수,30,266898,188249,P양손튀김20cm,냄비,P양손튀김,20cm,3003,밀양서비스,4,52400,7860,13100
2025-11-26,대구,이영희,30,408574,716102,P프라이팬20cm,프라이팬,P프라이팬,20cm,3011,가납기획,6,396000,59400,66000
2025-07-17,대구,임동현,30,46005,320252,P오일포트1.2L,포트,P오일포트,1.2L,3001,수원상사,9,400500,60075,44500
2025-07-17,대구,강서연,30,437232,677692,P계란말이,프라이팬,P계란말이,,3001,수원상사,28,1145200,171780,40900
2025-07-17,대구,임동현,30,169760,320252,P오일포트1.2L,포트,P오일포트,1.2L,3016,대구산업,5,222500,33375,44500
2025-07-17,대구,박지훈,30,504804,114412,P온도계포함튀김냄비22cm,냄비,P온도계포함튀김냄비,22cm,3016,대구산업,5,227000,34050,45400
2025-07-17,대구,강서연,30,979757,254914,프라이팬26cm,프라이팬,프라이팬,26cm,3016,대구산업,5,253500,38025,50700
2025-07-17,대구,강서연,30,679222,260996,SP프라이팬26cm,프라이팬,SP프라이팬,26cm,3007,청주식당,5,249000,37350,49800
2025-07-17,대구,박지훈,30,202662,264751,SP계란후라이,프라이팬,SP계란후라이,,3007,청주식당,8,150400,22560,18800
2025-07-17,대구,정민호,30,734531,133268,Q프라이팬24cm,프라이팬,Q프라이팬,24cm,3003,밀양서비스,6,112800,16920,18800
2025-07-17,대구,최수진,30,47664,584096,PP프라이팬24cm,프라이팬,PP프라이팬,24cm,3008,상마사무소,21,604800,90720,28800
2025-07-17,대구,박지훈,30,177942,133268,Q프라이팬24cm,프라이팬,Q프라이팬,24cm,3009,등정기업,4,75200,11280,18800
2025-07-17,대구,이영희,30,627405,150987,Q프라이팬26cm,프라이팬,Q프라이팬,26cm,3009,등정기업,4,76400,11460,19100
2025-07-17,대구,임동현,30,371058,41304,SS튀김배트M,기타,SS튀김배트M,,3017,송야기업,5,106500,15975,21300
2025-07-17,대구,김태호,30,561570,29412,SP프라이팬24cm,프라이팬,SP프라이팬,24cm,3017,송야기업,6,396600,59490,66100
2025-07-17,대구,박지훈,30,473432,266272,프라이팬24cm,프라이팬,프라이팬,24cm,3017,송야기업,6,129600,19440,21600
2025-08-31,대구,박지훈,30,703053,333847,식재료냄비26cm,냄비,식재료냄비,26cm,3011,가납기획,50,2445000,366750,48900
2025-05-06,대구,최수진,30,53957,333847,식재료냄비26cm,냄비,식재료냄비,26cm,3008,상마사무소,5,244500,36675,48900
2025-06-18,대구,이영희,30,419013,584096,PP프라이팬24cm,프라이팬,PP프라이팬,24cm,3012,산천사무소,13,374400,56160,28800
2025-12-12,대구,박지훈,30,332499,908477,P플래티넘볶음냄비28cm,냄비,P플래티넘볶음냄비,28cm,3011,가납기획,5,147000,22050,29400
2025-08-29,대구,강서연,30,473053,320252,P오일포트1.2L,포트,P오일포트,1.2L,3001,수원상사,27,1201500,180225,44500
2025-08-29,대구,김태호,30,750288,184817,P중화국자,국자,P중화국자,,3001,수원상사,12,538800,80820,44900
2025-08-29,대구,최수진,30,845945,778897,P프라이팬26cm,프라이팬,P프라이팬,26cm,3001,수원상사,31,1472500,220875,47500
2025-08-29,대구,최수진,30,283826,413433,P크롬튀김배트,기타,P크롬튀김배트,,3001,수원상사,17,418200,62730,24600
2025-08-29,대구,조현우,30,455377,677692,P계란말이,프라이팬,P계란말이,,3016,대구산업,6,245400,36810,40900
2025-08-29,대구,강서연,30,1000695,321161,SP계란말이中,프라이팬,SP계란말이中,,3016,대구산업,7,219100,32865,31300
2025-08-29,대구,김민수,30,255650,868131,식재료냄비24cm,냄비,식재료냄비,24cm,3016,대구산업,5,203500,30525,40700
2025-08-29,대구,김민수,30,842741,677692,P계란말이,프라이팬,P계란말이,,3007,청주식당,6,245400,36810,40900
2025-08-29,대구,강서연,30,186398,612175,P프라이팬24cm,프라이팬,P프라이팬,24cm,3007,청주식당,5,114000,17100,22800
2025-08-29,대구,강서연,30,974521,266272,프라이팬24cm,프라이팬,프라이팬,24cm,3003,밀양서비스,4,86400,12960,21600
2025-08-29,대구,강서연,30,4434,695958,철계란,기타,철계란,,3008,상마사무소,5,342500,51375,68500
2025-08-29,대구,김민수,30,660595,651031,식재료냄비22cm,냄비,식재료냄비,22cm,3013,지본산업,4,171600,25740,42900
2025-08-24,대구,박지훈,30,344770,129787,N볶음냄비28cm,냄비,N볶음냄비,28cm,3014,백조식당,7,431200,64680,61600
2025-08-24,대구,김민수,30,90544,950115,N프라이팬26cm,프라이팬,N프라이팬,26cm,3022,전상기획,7,269500,40425,38500
2025-11-26,대구,이영희,30,353088,114412,P온도계포함튀김냄비22cm,냄비,P온도계포함튀김냄비,22cm,3003,밀양서비스,5,227000,34050,45400
2025-11-26,대구,김태호,30,591012,41304,SS튀김배트M,기타,SS튀김배트M,,3011,가납기획,8,170400,25560,21300
2025-07-01,대구,정민호,30,994408,728712,SP프라이팬22cm,프라이팬,SP프라이팬,22cm,3007,청주식당,6,70800,10620,11800
2025-01-05,대구,박지훈,30,477165,171673,P오일포트1.6L,포트,P오일포트,1.6L,3001,수원상사,9,92700,13905,10300
2025-01-05,대구,한소영,30,328117,302661,P철제깊은형프라이팬24cm,프라이팬,P철제깊은형프라이팬,24cm,3001,수원상사,4,120000,18000,30000
2025-01-05,대구,박지훈,30,94651,778897,P프라이팬26cm,프라이팬,P프라이팬,26cm,3001,수원상사,20,950000,142500,47500
2025-01-05,대구,박지훈,30,239076,413433,P크롬튀김배트,기타,P크롬튀김배트,,3001,수원상사,17,418200,62730,24600
2025-01-05,대구,정민호,30,298731,266272,프라이팬24cm,프라이팬,프라이팬,24cm,3006,수도상사,4,86400,12960,21600
2025-01-05,대구,강서연,30,379493,868131,식재료냄비24cm,냄비,식재료냄비,24cm,3007,청주식당,10,407000,61050,40700
2025-01-05,대구,박지훈,30,161534,651031,식재료냄비22cm,냄비,식재료냄비,22cm,3007,청주식당,20,858000,128700,42900
2025-01-05,대구,최수진,30,555667,29412,SP프라이팬24cm,프라이팬,SP프라이팬,24cm,3025,영주맛집,4,264400,39660,66100
2025-01-05,대구,김민수,30,64085,651031,식재료냄비22cm,냄비,식재료냄비,22cm,3017,송야기업,5,214500,32175,42900
2025-04-14,대구,강서연,30,383675,862984,P철제프라이팬26cm,프라이팬,P철제프라이팬,26cm,3001,수원상사,2,30200,4530,15100
2025-04-14,대구,박지훈,30,573748,376382,N볶음냄비20cm,냄비,N볶음냄비,20cm,3023,정택상사,9,365400,54810,40600
2025-12-19,대구,김태호,30,695887,266272,프라이팬24cm,프라이팬,프라이팬,24cm,3007,청주식당,5,108000,16200,21600
2025-12-19,대구,최수진,30,972129,264751,SP계란후라이,프라이팬,SP계란후라이,,3008,상마사무소,5,94000,14100,18800
2025-12-19,대구,박지훈,30,383936,216060,SP볶음냄비28cm,냄비,SP볶음냄비,28cm,3017,송야기업,5,53000,7950,10600
2025-02-17,대구,박지훈,30,570964,72745,PP프라이팬26cm,프라이팬,PP프라이팬,26cm,3006,수도상사,43,1023400,153510,23800
2025-02-17,대구,김민수,30,31785,72745,PP프라이팬26cm,프라이팬,PP프라이팬,26cm,3003,밀양서비스,23,547400,82110,23800
2025-02-17,대구,최수진,30,465909,72745,PP프라이팬26cm,프라이팬,PP프라이팬,26cm,3017,송야기업,43,1023400,153510,23800
2025-02-12,대구,강서연,30,532492,695958,철계란,기타,철계란,,3015,전천서비스,2,137000,20550,68500
2025-02-12,대구,박지훈,30,687265,695958,철계란,기타,철계란,,3015,전천서비스,25,1712500,256875,68500
2025-09-18,대구,최수진,30,930148,320252,P오일포트1.2L,포트,P오일포트,1.2L,3001,수원상사,53,2358500,353775,44500
2025-09-18,대구,최수진,30,57092,150987,Q프라이팬26cm,프라이팬,Q프라이팬,26cm,3001,수원상사,25,477500,71625,19100
2025-09-18,대구,김민수,30,984134,692530,P프라이팬22cm,프라이팬,P프라이팬,22cm,3001,수원상사,6,168600,25290,28100
2025-09-18,대구,김태호,30,663481,327048,P중화スキンマー,국자,P중화スキンマー,,3001,수원상사,4,95200,14280,23800
2025-09-18,대구,박지훈,30,44270,406850,P프라이팬커버24~28용,프라이팬,P프라이팬커버,24~28용,3001,수원상사,10,341000,51150,34100
2025-09-18,대구,박지훈,30,280472,89628,P볶음냄비28cm,냄비,P볶음냄비,28cm,3001,수원상사,4,264400,39660,66100
2025-09-18,대구,정민호,30,181302,476365,철후판튀김냄비33cm,냄비,철후판튀김냄비,33cm,3001,수원상사,6,333600,50040,55600
2025-09-18,대구,이영희,30,297569,41304,SS튀김배트M,기타,SS튀김배트M,,3001,수원상사,13,276900,41535,21300
2025-09-18,대구,최수진,30,262236,677692,P계란말이,프라이팬,P계란말이,,3016,대구산업,6,245400,36810,40900
2025-09-18,대구,최수진,30,265132,321161,SP계란말이中,프라이팬,SP계란말이中,,3016,대구산업,5,156500,23475,31300
2025-09-18,대구,김민수,30,827415,651031,식재료냄비22cm,냄비,식재료냄비,22cm,3008,상마사무소,4,171600,25740,42900
2025-09-18,대구,박지훈,30,282850,260996,SP프라이팬26cm,프라이팬,SP프라이팬,26cm,3008,상마사무소,4,199200,29880,49800
2025-09-18,대구,임동현,30,802420,321161,SP계란말이中,프라이팬,SP계란말이中,,3009,등정기업,5,156500,23475,31300
2025-09-18,대구,김민수,30,13699,260996,SP프라이팬26cm,프라이팬,SP프라이팬,26cm,3009,등정기업,5,249000,37350,49800
2025-04-19,대구,이영희,30,810753,479335,N프라이팬24cm,프라이팬,N프라이팬,24cm,3022,전상기획,8,167200,25080,20900
